Date,Screen Name,Full Name,Tweet Text,Tweet ID,Link(s),Media,Location,Retweets,Favorites,App,Followers,Follows,Listed,Verfied,User Since,Location,Bio,Website,Timezone,Profile Image
1/14/2019,@Treesftf,Trees for the Future,#Bethechange today and give to farming families! You have the power to give them a life with #zerohunger  #agroforestry #nonprofit #trees #forest,1084854910779310082,http://trees.org/donate,,,1,0,Sprout Social,5025,1639,199,✅,8/13/2007,SN GN CM KE UG TZ  (HQ: US),"Ending hunger, ending poverty, and ending deforestation one tree at a time. Plant Trees, Change Lives.",http://trees.org,,View
1/14/2019,@jmsslogan,Logan Moffitt,"Very good message, don’t throw out your vegetables that may not look like the perfect version of itself. #ZeroHunger #NoWaste #jmsshpaHHG RT @FAO: They may be different shapes and sizes but a carrot is a carrot. Don't judge. Pick 'ugly' fruit and vegetables to reduce your #foodwaste. Every action counts for a #ZeroHunger world.",1084842868827598848,https://twitter.com/fao/status/1084692118973677569,pic.twitter.com/KXX44i1Fzm,,0,2,Twitter for iPhone,93,139,1,,9/20/2017,"Ottawa, Ontario",jmss hpa student studying human growth and development!,,,View
1/14/2019,@IrriHub,Irri Hub Ke/Afric.,The beautiful views we enjoy when in the farms That's Kiserian #AgribusinessTalk254 #KOT #ZeroHunger,1084841820704702466,,https://pbs.twimg.com/media/Dw4h33qWsAAj1dG.jpg,,0,6,Twitter for Android,2516,1915,3,,11/4/2017,Kenya,"Drip irrigation services, Sprinklers, Drip buttons emitters, Agronomical Support",https://m.facebook.com/#!/agrihubke/?ref=bookmarks,,View
1/14/2019,@ZHCommunity,ZeroHungerCommunity,"To achieve our #ZeroHunger goals, the world must #reform our eating habits to better utilize our global resources. One type of reform is transitioning to food sources with higher nutritional values - like pulses, which includes beans, lentils, chickpeas, etc. #FutureOfFood RT @FAO: Pulses are densely packed with protein - 3x that of rice! They can be stored for months without losing their nutritional value. #ZeroHunger",1084836985792008192,https://twitter.com/FAO/status/1084743431312809985,https://pbs.twimg.com/media/Dw3IZtsWsAArRfH.jpg,,3,7,TweetDeck,3302,902,172,,5/17/2013,,The Community for Zero Hunger is a multi-sectoral global community response to support a food and nutrition secure future.,http://www.zerohungercommunity.org,,View
1/14/2019,@FAOKnowledge,FAO Knowledge,"Food safety is a shared responsibility where all of us, as consumers, play an important role. 🍏Make healthy food choices 👨‍🌾Support sustainable #foodsystems We have the power to drive change! Learn more 👉 #FoodSafety #ZeroHunger",1084834916448325632,http://bit.ly/2Ciwui9,https://pbs.twimg.com/media/Dw4blkAXcAIrQgq.jpg,,28,42,Twitter Web Client,125347,20566,1825,✅,1/3/2012,"Rome, Italy",Stay in touch for latest materials from Food & Agriculture Organization of United Nations (@FAO). Working for a #ZeroHunger 🌍.,http://bit.ly/FAOoftheUN,,View
1/14/2019,@humanitasglobal,Humanitas Global,"Madhya Pradesh is home to 158.7 million children population under the age of 5. Through #innovation, the local government and @IFAD have found a solution that can help end #malnutrition in the region - ultimately helping 66 million children. #ZeroHunger #NoWastedLives RT @IFAD: An innovative solution is improving nutrition in rural areas of Madhya Pradesh, #India, where 42% of children suffer from #malnutrition. #InvestInNutrition >  @UNICEF Watch the video! 👇",1084834230985785349,"https://twitter.com/IFAD/status/1084704230496178176
https://bit.ly/2A0lwO3",pic.twitter.com/cFHOk1xDdm,,1,2,TweetDeck,1469,926,106,,5/13/2009,"Washington, DC","Delivering development impact at scale through multisectoral collaborations, community engagement and better policies and programs.",http://www.humanitasglobal.com,,View
1/14/2019,@nowastedlives,No Wasted Lives,"Want to receive all the latest on #malnutrition in 2019? Our friends @AcuteMalnut just released their January newsletter, featuring research, events & @ALIMA_ORG's new video on MUAC by Mothers. Sign up &amp; get the latest updates on #ZeroHunger at . RT @AcuteMalnut: Our 1st newsletter of 2019 is out:  And we've got lots more on the horizon: The latest @UNICEF Nutridash data, new Communities of Practice pages, webinars &amp; much more - stay tuned! Sign up for the latest updates here:",1084831662880509953,"http://acutemalnutrition.org
https://twitter.com/AcuteMalnut/status/1084741659429167104
http://ow.ly/KK3T30niChv",https://pbs.twimg.com/media/Dw3GqM0XgAAMopC.jpg,,4,8,Twitter Web Client,735,718,2,,9/13/2016,Global,An inter-agency coalition working together to transform child health and nutrition. Supporters of @AcuteMalnut,http://www.nowastedlives.org,,View
1/14/2019,@letsfarmglobal,Lets Farm,Farmers are the world’s greatest artists. Their time-tested traditions lie in ancient landscapes and practices that are vital for our secure #FutureofFood and a #ZeroHunger world.  #agri #farmersmarket #food #farmers #Agriculture #MondayMotivation #vegan,1084829528915173377,http://lets.farm,https://pbs.twimg.com/media/Dw4Wqq9WwAEKvuJ.jpg,,1,0,Twitter for Android,2,9,0,,1/3/2019,India,Connecting farmers to share information and grow together.,http://lets.farm,,View
1/14/2019,@allequality2017,allequality2017,"Hon’ble ALL,#EQUALITY ENABLES TO FOLLOW #PEACE.#GDPS& #JOBS MAY GROW(10-400%)BY SCIENTIFICALLY CULTIVATING ½YEARLY LEFTOVER CULTIVABLE EMPTY LANDS(15-50%)IN THE GLOBE #DEMOCRATICALLY.THIS MAY MEET #JOBS;#ZeroHunger FOR ALL👫.Inconvenience caused is deeply regretted.#SecureFARMERS",1084829215474692101,,https://pbs.twimg.com/media/Dw4VWCDU8AAtgq0.jpg,,0,0,Twitter for Android,105,4992,0,,2/4/2017,#PEACE#LOVE#HUMANITY#EQUALITY,"Hon’ble All,EQUALITY ENABLES TO FOLLOW PEACE,LOVE,UNITY, COMPASSION,HUMANITY & SOUL. Inconvenience caused is deeply regretted.BRgds📧allequality2019@yahoo.com",,,View
1/14/2019,@ImpactUN,UN Academic Impact,1.3 billion tonnes of food is lost or wasted every year. Take action for the #GlobalGoals by not wasting food. More on achieving #ZeroHunger here:,1084827868729933824,http://bit.ly/1F8JDnE,https://pbs.twimg.com/media/Dw4VMoNWwAEc0Bv.jpg,,4,3,Hootsuite Inc.,6807,646,253,,6/9/2010,New York,The United Nations Academic Impact works with universities and institutions of higher education to highlight priority global issues facing today’s world.,https://academicimpact.un.org,,View
1/14/2019,@TheSRDS,Saradshree Ghosh,Towards #ZeroHunger @rha_india #RHA #RHA_India RT @rha_india: Happiness! 💚 #RHA #Bhuj #India,1084826785890500608,https://twitter.com/rha_india/status/1084820594204368896,https://pbs.twimg.com/media/Dw4Ok4BUUAEREt_.jpg,,0,0,Twitter for Android,31,112,0,,3/22/2017,"Kolkata, India",Volunteer at Robinhood Army,,,View
1/14/2019,@Yield_Systems,Yield Systems,"""Family farms make up 90 percent of the world’s farms and produce over 80 percent of the world’s food. They also manage about 75 percent of farmland worldwide. Yet, paradoxically, they are often poor and food insecure themselves."" #ZeroHunger #AI",1084826416477282306,http://www.fao.org/fao-stories/article/en/c/1170362/,,,3,4,Twitter for iPhone,105,803,1,,9/29/2018,"Helsinki, Finland",Our dream is to provide artificially intelligent plant breeding capabilities for all. Dream with us and drop us a line hello (ät) http://yieldsystems.tech,http://yieldsystems.tech,,View
1/14/2019,@Make4Prosperity,Making Prosperity,"While many of us are spoilt for choice at dinner, 3M young lives are lost every year due to malnutrition & lack of access to food. @WorldFoodProgramme, our partner in our #RuralTransformation and #ZeroHunger challenge works to fight the global hunger crisis every day.",1084823853262614534,,https://pbs.twimg.com/media/Dw4Ri5FXgAA-3wd.jpg,,1,2,Hootsuite Inc.,9918,448,16,,1/16/2018,United States,The Mohammed bin Rashid Initiative for Global Prosperity. Spreading global prosperity through the art of ‘making'. Let’s solve real-world problems!,https://www.makingprosperity.com/,,View
1/14/2019,@planttreaty,PlantTreaty,"#INDIGENOUS people are #ZeroHunger heroes. They can teach us a lot about #conserving #naturalResources, growing food substainably & living in harmony with nature 🌏🌳  #indigenous #foodsystems #FarmersRights👨‍🌾🌾👩‍🌾@FAO @planttreaty :",1084821746858029056,"http://bit.ly/2QRz7xH
https://bit.ly/2OhoZvM",,,1,4,Twitter Web Client,548,1110,19,,5/31/2009,Rome,"International Treaty on Plant Genetic Resources for Food & Agriculture (PGRFA) of the FAO, the UN agency leading efforts towards #ZeroHunger",http://www.fao.org/plant-treaty,,View
1/14/2019,@natjane26,Natalie Jane Rider,Thanks for posting @FAO @FAONorthAmerica. I’m so glad to have access to @HungryHarvest where I buy “ugly” produce and other salvaged food products! No more #foodwaste #ZeroHunger RT @FAO: They may be different shapes and sizes but a carrot is a carrot. Don't judge. Pick 'ugly' fruit and vegetables to reduce your #foodwaste. Every action counts for a #ZeroHunger world.,1084821013593051136,https://twitter.com/fao/status/1084692118973677569,pic.twitter.com/KXX44i1Fzm,,7,20,Twitter for iPhone,312,427,17,,12/3/2012,"Washington, DC","Development professional #LAC food/water/shelter, #urbanplanning @Cornell. #DC #KY. #ProgressiveBaptist. Supporter of @WaterStep 🌻 La comunidad es esencial",,,View
1/14/2019,@Arpit_Rathi,Arpit Rathi,Perspective. 🙏👌 #ZeroHunger RT @FAO: They may be different shapes and sizes but a carrot is a carrot. Don't judge. Pick 'ugly' fruit and vegetables to reduce your #foodwaste. Every action counts for a #ZeroHunger world.,1084819756119580672,https://twitter.com/fao/status/1084692118973677569,pic.twitter.com/KXX44i1Fzm,,0,0,Twitter for iPhone,697,277,40,,3/16/2010,India,"Automobile Engineer, seeking new opportunities always. Blood type: SAE 10W-60",,,View
1/14/2019,@EWestaway,Elizabeth Westaway,#Permaculturenow #Bethechange #ActOnClimate #LeaveNoOneBehind #Zerohunger #Localeconomies #SDGs  @eu_echo @EU_ECHOhealth @EU_Commission @EU_ScienceHub @EUAgri @EUClimateAction @EUinKenya @eurireland @EUintheUS @EUinNL @euinzim @EUinAfghanistan @EUinRussia,1084816672668688384,Https://permacultureguidebook.org,,,2,1,Twitter for Android,5077,5580,129,,5/19/2012,,"Public Health Nutrition, Global Development, SDGs, Permaculture, Sustainable Food, Diet-Related NCDs, Food Waste, Soil Health, Climate Change, Social Justice",,,View
1/14/2019,@FAO,FAO,Looking for 📚 to add to your reading list? Here are 5 publications that you need to read in 2019 👉 #ZeroHunger #foodwaste,1084815194721865729,http://bit.ly/2RtUCbU,https://pbs.twimg.com/media/Dw4JRmUWoAE_IOV.jpg,,40,113,Twitter Web Client,272102,529,4999,✅,1/28/2009,"Rome, Italy","Working for #ZeroHunger, a sustainable 🌍 and a secure #FutureofFood for all. Our actions are our future.",http://fao.org,,View
1/14/2019,@FAO4Members,FAO4Members,🧐 What do drones have to offer to agriculture? 🔊 Listen in on how @FAO is using drones to gather detailed land and crop images for disaster preparedness 👉  #ZeroHunger,1084809365482364930,http://bit.ly/2REMqBF,https://pbs.twimg.com/media/Dw4EXnXX4AEs5zu.jpg,,13,14,Buffer,5332,2403,165,,2/18/2009,"Rome, Italy",Tool for @FAO Members and donors to facilitate & support their participation. RT is not endorsement. Working for #ZeroHunger.,http://bit.ly/FAOMembers,,View
1/14/2019,@cero_hambre,Hambre Cero Argentina,"Y vamos a trabajar incansablemente para mejorarla con educacion y nuevas herramientas en cada hogar, hasta alcanzar el tan preciado #sdg2, #HambreCero #ZeroHunger 💖 RT @FAOenEspanol: La alimentación es vida. La alimentación es amor. La alimentación es cultura. La alimentación es nutrición. La alimentación es un derecho humano. #HambreCero",1084805230380896256,https://twitter.com/FAOenEspanol/status/1084394865696358400,pic.twitter.com/9ono7GSoxK,,1,0,Twitter for Android,117,419,1,,9/4/2018,"Buenos Aires, Argentina","Hagamos que suceda, no es tan dificil ni tan costoso... solo tenemos que QUERER...",,,View
1/14/2019,@Bt_ahmadi,Macchiato 🇳🇬🇩🇪🇫🇷,Avoid food wastage and say yes to #ZeroHunger! RT @FAO: They may be different shapes and sizes but a carrot is a carrot. Don't judge. Pick 'ugly' fruit and vegetables to reduce your #foodwaste. Every action counts for a #ZeroHunger world.,1084796113591382016,https://twitter.com/FAO/status/1084692118973677569,pic.twitter.com/KXX44i1Fzm,,0,0,Twitter for Android,1549,1315,8,,4/23/2011,"Paris, France",Youth Advocate! #SDG | Food security l Plant_Pathologist | IG: Ahmadi_bt | Everything_Agric | 🇳🇬🇩🇪🇫🇷 #Man_Utd Fan | Follow @nexus_farms,,,View
1/14/2019,@WFP,World Food Programme,"Each year WFP provides food to the people who need it the most 🌎🍚 We are working towards #zerohunger in millions of homes, schools and communities around the world.",1084788470118268928,,https://pbs.twimg.com/media/Dw3xTaWXQAARNeC.jpg,,28,67,Twitter Web Client,1630565,1430,11795,✅,3/31/2009,Worldwide,"Saving lives, changing lives. The United Nations World Food Programme is the world's largest humanitarian agency working towards Zero Hunger.",http://www.wfp.org,,View
1/14/2019,@TerrecoEnviro,Terreco Enviro,5 climate actions we can all take for a #ZeroHunger World,1084784753444818944,http://ow.ly/V9oS30ndLhv,,,0,1,Hootsuite Inc.,239,805,2,,8/2/2017,"East London, South Africa",We support environmentally responsible development. We help our Top 500 Engineering clients integrate environmental best practice effortlessly.,http://www.terreco.co.za/,,View
1/14/2019,@allequality2017,allequality2017,"Hon’ble ALL,#EQUALITY ENABLES TO FOLLOW #PEACE.#GDPS& #JOBS MAY GROW(10-400%)BY SCIENTIFICALLY CULTIVATING ½YEARLY LEFTOVER CULTIVABLE EMPTY LANDS(15-50%)IN THE GLOBE #DEMOCRATICALLY.THIS MAY MEET #JOBS;#ZeroHunger FOR ALL👫.Inconvenience caused is deeply regretted.#SecureALL",1084781694379384832,,https://pbs.twimg.com/media/Dw3qjN7UcAAZXC6.jpg,,0,0,Twitter for Android,105,4992,0,,2/4/2017,#PEACE#LOVE#HUMANITY#EQUALITY,"Hon’ble All,EQUALITY ENABLES TO FOLLOW PEACE,LOVE,UNITY, COMPASSION,HUMANITY & SOUL. Inconvenience caused is deeply regretted.BRgds📧allequality2019@yahoo.com",,,View
1/14/2019,@AfricaHarvestKe,Africa Harvest,"Beans are a good source of most vitamins, such as A, D, E, K, B and C. Vitamins protect the body from various diseases, and strengthen the eyes, bones and skin. @ICRISAT @IFAD @USAID @FAO @USAIDKenya #ZeroHunger",1084775904784646145,,,,3,1,Twitter Web Client,6115,653,70,,2/24/2012,Africa Harvest,"Improving livelihoods of rural communities, and contributing to an Africa free of hunger, poverty and malnutrition.",http://www.africaharvest.org,,View
1/14/2019,@Paula86881534,Paula,#ZeroHunger #foodwaste RT @FAO: They may be different shapes and sizes but a carrot is a carrot. Don't judge. Pick 'ugly' fruit and vegetables to reduce your #foodwaste. Every action counts for a #ZeroHunger world.,1084775811406852097,https://twitter.com/FAO/status/1084692118973677569,pic.twitter.com/KXX44i1Fzm,,0,0,Twitter for Android,11,199,0,,1/13/2019,,A Natureza é o maior dos todos os milagres,,,View
1/14/2019,@Rakelight,Raquel González,A ‘Zero-Waste’ Grocery Store Is Open in Brooklyn  vía @grubstreet #ZeroWaste #ZeroHunger,1084775552005955584,http://www.grubstreet.com/2019/01/precycle-bushwick-no-packaging-grocery-store.html?utm_source=tw,,,0,0,Twitter Web Client,751,717,2,,11/30/2010,Spain/Ecuador,Writer & Musician Ph.D. candidate in Food Science & Human Nutrition,,,View
1/14/2019,@mjcnoble,micheal noble,"#UNGA With Goodwill, Aid #displacedpeople by digitised apps #Techfugees #olio_ex #foodbanks #ai #blockchain aiding #wfp #zerohunger #humanrights #jobs #wef #futureofwork #g20 #undp #globalgoals #imf #potus45 #worldgovsummit #XiJinping #ap #houseofcommons #theresa_may Enable Life RT @TamaraMcCleary: Putting #Education In Their Hands: #Entrepreneur @SorayaFouladi Develops Device For Displaced And Impoverished Students  #edutech #startup #Entrepreneurship #WomenInBusiness #womenintech HT @MelissaOnline",1084775431088283648,"https://twitter.com/TamaraMcCleary/status/1083071909393244161
https://www.forbes.com/sites/1850brandcoffee/2019/01/04/putting-education-in-their-hands-entrepreneur-develops-device-for-displaced-and-impoverished-students/#120072594256",https://pbs.twimg.com/media/DwbEChfUUAAZvLc.jpg,,1,0,Twitter Web App,61,447,20,,6/2/2011,Weybridge.,,,,View
1/14/2019,@mjcnoble,micheal noble,"#UNGA With Goodwill, Aid #displacedpeople by digitised apps #Techfugees #olio_ex #foodbanks #ai #blockchain aiding #wfp #zerohunger #humanrights #jobs #wef #futureofwork #g20 #undp #globalgoals #wto #potus45 #worldgovsummit #XiJinping #ap #houseofcommons #theresa_may Enable Life RT @TamaraMcCleary: Putting #Education In Their Hands: #Entrepreneur @SorayaFouladi Develops Device For Displaced And Impoverished Students  #edutech #startup #Entrepreneurship #WomenInBusiness #womenintech HT @MelissaOnline",1084772904540299265,"https://twitter.com/TamaraMcCleary/status/1083071909393244161
https://www.forbes.com/sites/1850brandcoffee/2019/01/04/putting-education-in-their-hands-entrepreneur-develops-device-for-displaced-and-impoverished-students/#120072594256",https://pbs.twimg.com/media/DwbEChfUUAAZvLc.jpg,,1,0,Twitter Web App,61,447,20,,6/2/2011,Weybridge.,,,,View
1/14/2019,@FAOemergencies,FAO in Emergencies,Towards developing @FAO’s guidance on Animal Health Emergency Operations Centres – first milestone achieved  #InvestinHumanity #ZeroHunger,1084772615556759552,http://www.fao.org/emergencies/fao-in-action/stories/stories-detail/en/c/1176644/,https://pbs.twimg.com/media/Dw3Yu9fXcAEkZsZ.jpg,,0,3,TweetDeck,32064,1952,842,✅,6/16/2009,"Rome, Lazio","Official Twitter page for @FAO in emergencies. When we #InvestInHumanity, we can achieve #ZeroHunger. Saving livelihoods saves lives.",http://www.fao.org/emergencies,,View
1/14/2019,@WFP_UK,WFP UK,"School meals nourish children so they can flourish.🍲 In #Nepal, a midday meal from @WFP_Nepal gives children enough energy to play & a powerful reason to attend class.  #ZeroHunger",1084768250926456833,https://www1.wfp.org/school-meals,https://pbs.twimg.com/media/Dw3eygTXcAAcMhN.jpg,,0,1,Twitter Web Client,3504,1079,108,,5/21/2013,"London, United Kingdom",UK account of the United Nations World Food Programme (@WFP) – the world's largest humanitarian agency fighting hunger worldwide.,http://www.wfp.org,,View
1/14/2019,@FaoSenegal,FAO au Sénégal,#ALIRE sur @Lejecos1 @lejecos #Agriculture: La @FaoSenegal réunit les pays du Bassin du Fleuve #Sénégal pour discuter des opportunités d’investissements agricoles pour les jeunes. 👉🏾 #Kebetu #Job4Youth #ZeroHunger,1084767132494282752,http://www.lejecos.com/Agriculture-La-FAO-reunit-les-pays-du-Bassin-du-Fleuve-Senegal-pour-discuter-des-opportunites-d-investissements_a14735.html,https://pbs.twimg.com/media/Dw3dcfoX4AYR04U.jpg,,8,20,Twitter Web Client,1510,190,10,,7/18/2017,Senegal,Toutes les informations sur l'Organisation des Nations Unies pour l'Alimentation et l'Agriculture au Sénégal. #UNFAO #FAOSN,http://www.fao.org/senegal,,View
1/14/2019,@AnneSalte,Anne Salter,"And we're back! Ready to share all the latest on #malnutrition in 2019. Full of energy, inspired by colleagues & partners like @ALIMA_ORG &amp; their incredible work empowering #women Join us on @AcuteMalnut for updates on #ZeroHunger #SDG2 research, events &amp; publications in 2019 RT @AcuteMalnut: Our 1st newsletter of 2019 is out:  And we've got lots more on the horizon: The latest @UNICEF Nutridash data, new Communities of Practice pages, webinars &amp; much more - stay tuned! Sign up for the latest updates here:",1084765051867795457,"https://twitter.com/AcuteMalnut/status/1084741659429167104
http://ow.ly/KK3T30niChv
http://acutemalnutrition.org",https://pbs.twimg.com/media/Dw3GqM0XgAAMopC.jpg,,1,4,Twitter Web Client,1537,4151,117,,4/20/2010,London,Research to impact communications. Working with @NoWastedLives @acutemalnut hosted by @acf_uk for #SDG2 Added musings on #fairtrade #socent #morrisdance,,,View
1/14/2019,@FMabik,Flore Mireille Mabik,#education de qualité et #ZeroHunger : Validation des modules d’éducation à la sécurité alimentaire et #nutritionnelle par le gouvernement congolais avec l’appui de #UNESCO #wfp #fao sous le patronage du Ministre Colinet Matoso avec ⁦@percy_suze⁩ et ⁦@bauer_jm⁩,1084758054174892032,,https://pbs.twimg.com/media/Dw3VqieXgAAlJkD.jpg,,0,6,Twitter for iPhone,77,208,0,,5/15/2017,Brazzaville,Spécialiste en Communication depuis 20 ans #UN et #Action #Humanitaire . Actuellement avec #UNFAO,,,View
1/14/2019,@ATSIndex,Access to Seeds,"2 more weeks! Launching this January: #ATSIndex2019 Global Seed Companies What is the seed industry doing for #smallholderfarmers in Latin America, Western & Central Africa, Eastern &amp; Southern Africa, and South &amp; Southeast Asia? #ZeroHunger #FoodSecurity",1084755101380694017,,,,2,3,Twitter Web Client,1134,464,25,,3/21/2013,,Bridging the gap between the world's leading seed companies and the smallholder farmer,http://www.accesstoseeds.org,,View
1/14/2019,@prince_anin,Prince Anin-Agyei,Sometimes all you can do is to smile at the goodness of life. #ItsAGhanaianDelicacy #FoodTourismAmbassador #ThankTheFarmer #ZeroHunger,1084745803766218753,https://lnkd.in/gDn95Vf,,,0,0,LinkedIn,628,4181,34,,1/13/2016,Ghana,Social Media Coordinator @Joy997FM @Hitz1039FM @RealJoyPrime @Joynewsontv @adom_tv @Adom1063fm @asempa947 @Nhyira1045Fm @luvfm995 @Adomonline @joyonlineghana,http://www.myjoyonline.com,,View
1/14/2019,@worldmapper,Worldmapper,Map of the Week: Rice Production - find out more at  #maps #cartograms #cartography #worldmapper #motw #rice #crops #food #agriculture #nutrition #cerealgrain #grain #staplefood #zerohunger #sdg #asia #china #india #indonesia #bangladesh #vietnam,1084744463749206016,http://wrld.at/motw41,https://pbs.twimg.com/media/Dw3JUfAX0AAdcAd.jpg,,3,3,Twitter for iPhone,9085,32,334,,10/13/2009,"London, England","The Atlas for the 21st Century: rediscover the world as you’ve never seen it before - makers of maps and cartograms, member of @riffreporter",https://worldmapper.org,,View
1/14/2019,@FAO,FAO,Pulses are densely packed with protein - 3x that of rice! They can be stored for months without losing their nutritional value. #ZeroHunger,1084743431312809985,,https://pbs.twimg.com/media/Dw3IZtsWsAArRfH.jpg,,41,92,Buffer,272102,529,4999,✅,1/28/2009,"Rome, Italy","Working for #ZeroHunger, a sustainable 🌍 and a secure #FutureofFood for all. Our actions are our future.",http://fao.org,,View
1/14/2019,@FAOKnowledge,FAO Knowledge,The ground beneath our feet is more precious than we know. 5 of soils' best kept secrets 👇 #StopSoilPollution #ZeroHunger,1084734370894807040,,https://pbs.twimg.com/media/Dw3AKW1WoAA6AUK.jpg,,112,162,Buffer,125347,20566,1825,✅,1/3/2012,"Rome, Italy",Stay in touch for latest materials from Food & Agriculture Organization of United Nations (@FAO). Working for a #ZeroHunger 🌍.,http://bit.ly/FAOoftheUN,,View
1/14/2019,@Mck_78,Marco Cavalcante,"Opening the Cost of Hunger in #Sudan workshop, with 16 different Government bodies represented. Addressing #malnutrition is not only a moral obligation but also a great economic investment. @WFP #zerohunger #savingliveschanginglives",1084729473407299584,,https://pbs.twimg.com/media/Dw27r8QXgAAd4WW.jpg,,1,8,Twitter for Android,293,441,1,,4/9/2013,Sudan,"Married, father of three girls: Naila, Anna Laura and Giuliana. From Cosenza, Italy. Head of Programme @ WFP Sudan. Views are my own!",,,View
1/14/2019,@FarmTradeIndia,Farm Trade India - FTI,"A great marketing idea in a tweet #masterfarmer  #farmers #farming #ZeroHunger #zerowarehousing #farmersofindia #farmtradeindia #fticonnect RT @FAO: Chefs get awards, stars and recognition for their creations. But what about our farmers? 👩‍🌾👨‍🌾 Without them, we wouldn’t have the fresh food we need every day. 🥕🥦 Buying from your local farmers is giving them the recognition and respect they deserve! #ZeroHunger",1084726907520933888,"http://www.farmtradeindia.co.in
https://twitter.com/FAO/status/1084469627143553024",https://pbs.twimg.com/media/DwzPYPHXQAAVj15.jpg,,0,0,Twitter for Android,33,145,0,,8/1/2018,,Agricultural Services | #Agricultural produce #marketing and #distribution services. RTs are not endorsements.,http://www.farmtradeindia.co.in,,View
1/14/2019,@allequality2017,allequality2017,"Hon’ble ALL,#EQUALITY ENABLES TO FOLLOW #PEACE.#GDPS& #JOBS MAY GROW(10-400%)BY SCIENTIFICALLY CULTIVATING ½YEARLY LEFTOVER CULTIVABLE EMPTY LANDS(15-50%)IN THE GLOBE #DEMOCRATICALLY.THIS MAY MEET #JOBS;#ZeroHunger FOR ALL👫.Inconvenience caused is deeply regretted.#SecureALL",1084725336028270592,,https://pbs.twimg.com/media/Dw2z7vRU8AAPLU4.jpg,,0,0,Twitter for Android,105,4992,0,,2/4/2017,#PEACE#LOVE#HUMANITY#EQUALITY,"Hon’ble All,EQUALITY ENABLES TO FOLLOW PEACE,LOVE,UNITY, COMPASSION,HUMANITY & SOUL. Inconvenience caused is deeply regretted.BRgds📧allequality2019@yahoo.com",,,View
1/14/2019,@CazeauHue,Pierrette  J.Cazeau,They may be different shapes and sizes but a carrot is a carrot. Don't judge. Pick 'ugly' fruit and vegetables to reduce your #foodwaste. Every action counts for a #ZeroHunger world. RT @FAO: They may be different shapes and sizes but a carrot is a carrot. Don't judge. Pick 'ugly' fruit and vegetables to reduce your #foodwaste. Every action counts for a #ZeroHunger world.,1084692272812306434,https://twitter.com/FAO/status/1084692118973677569,pic.twitter.com/KXX44i1Fzm,,1,2,Twitter Web Client,1439,2080,27,,10/21/2011,"Lake Worth, FL","Abstract Reviewer APHA-SA, GHS,HIV/AIDS, Manuscript Reviewer IJCRIMPH, Proposal Reviewer AGS, Train W/CDC,CMS SMDSGlobal Delegate/Observer @UNEP #SDG",http://www.hcrff.org,,View
1/14/2019,@FAO,FAO,They may be different shapes and sizes but a carrot is a carrot. Don't judge. Pick 'ugly' fruit and vegetables to reduce your #foodwaste. Every action counts for a #ZeroHunger world.,1084692118973677569,,pic.twitter.com/KXX44i1Fzm,,336,660,Buffer,272102,529,4999,✅,1/28/2009,"Rome, Italy","Working for #ZeroHunger, a sustainable 🌍 and a secure #FutureofFood for all. Our actions are our future.",http://fao.org,,View
1/14/2019,@WFP_Malawi,WFP_Malawi,"With over 700,000 participants, @WFP’s Food Assistance for Assets programme is definitely on the road to achieving #ZeroHunger! How many likes for our participants in Balaka?",1084684081911267330,,https://pbs.twimg.com/media/Dw2Sa9VX0AAqoL-.jpg,,1,8,Hootsuite Inc.,603,70,2,,9/26/2018,Malawi,The United Nations World Food Programme in Malawi 🇲🇼 - Saving lives and and Changing lives to achieve #ZeroHunger. Official Account.,http://wfp.org,,View
1/13/2019,@WFP_AsiaPacific,@WFP_AsiaPacific,"Each year @WFP provides food to the people who need it the most 🌎🍚 We are working towards #zerohunger in millions of homes, schools and communities around the world",1084675374108135424,,https://pbs.twimg.com/media/Dw2KXC2VsAEHmtu.jpg,,4,21,Twitter Web Client,8511,763,286,,6/21/2011,"Bangkok, Thailand",Official account of the United Nations World Food Programme (WFP) -- the world's largest humanitarian agency fighting hunger worldwide -- in Asia & the Pacific.,http://www.wfp.org,,View
1/13/2019,@Getting_Smart,Getting Smart,".@biggreen currently has 550 school gardens in seven cities, and hope to be in 10 cities in the next few years. #PlaceBasedEd #RealFoodForEveryone #ZeroHunger",1084672224265756673,http://bit.ly/2sow1GP,,,1,3,CoSchedule,62455,6031,2561,,3/26/2011,,"Getting Smart supports innovations in learning, education & technology. Our mission is to help more young people get smart & connect to the idea economy.",https://www.gettingsmart.com/,,View
1/13/2019,@meet_murtaza,Murtaza Sadriwala,Food waste not only affects the #environment but also costs businesses money. Approx $1.2tn is the value of the food thrown away around the world every year. Reports @FT. Let’s aim for #ZeroHunger #ZeroWaste.,1084671091799412736,https://www.ft.com/content/a66913c8-d888-11e8-aa22-36538487e3d0?segmentid=acee4131-99c2-09d3-a635-873e61754ec6,,,0,0,Twitter for iPhone,1096,646,40,,5/29/2010,,"Full time student of life, part time public affairs practitioner | #Environment Lover | Passionate about #startups l Storyteller | Opinions are yours",http://linkedin.com/in/murtazasadri,,View
